(9.0, 47, 7.069650490151048e+44)
(0.0, 17, 0.0)
(8.0, 58, 2.3945242826029513e+52)
(0.0, 0, 1)
(0.0, 35, 0.0)
(7.0, 78, 8.272697060641715e+65)
(0.0, 81, 0.0)
(9.0, 4, 6561.0)
(0.0, 63, 0.0)
(7.0, 9, 40353607.0)
(1.0, 0, 1)
(8.0, 3, 512.0)
(8.0, 0, 1)
(0.0, 0, 1)
(4.0, 12, 16777216.0)
(5.0, 7, 78125.0)
(0.0, 9, 0.0)
(0.0, 7, 0.0)
(5.0, 9, 1953125.0)
(8.0, 28, 1.9342813113834067e+25)
(0.0, 0, 1)
(7.0, 24, 1.915812313805664e+20)
(0.0, 7, 0.0)
(2.0, 0, 1)
(9.0, 0, 1)
(2.0, 5, 32.0)
(0.0, 0, 1)
(8.0, 3, 512.0)
(0.0, 5, 0.0)
(4.0, 4, 256.0)
(0.0, 88, 0.0)
(6.0, 6, 46656.0)
(0.0, 0, 1)
(7.0, 0, 1)
(2.0, 1, 2.0)
(5.0, 1, 5.0)
(0.0, 0, 1)
(9.0, 10, 3486784401.0)
(0.0, 6, 0.0)
(0.0, 0, 1)
(0.0, 0, 1)
(8.0, 40, 1.329227995784916e+36)
(1.0, 0, 1)
(5.0, 12, 244140625.0)
(0.0, 66, 0.0)
(0.0, 0, 1)
(0.0, 5, 0.0)
(3.0, 0, 1)
(0.0, 64, 0.0)
(0.0, 1, 0.0)
(8.0, 0, 1)
(3.0, 0, 1)
(0.0, 15, 0.0)
(3.0, 0, 1)
(0.0, 0, 1)
(0.0, 8, 0.0)
(0.0, 0, 1)
(0.0, 6, 0.0)
(0.0, 0, 1)
(0.0, 0, 1)
(0.0, 93, 0.0)
(0.0, 0, 1)
(1.0, 0, 1)
(0.0, 0, 1)
(0.0, 1, 0.0)
(0.0, 0, 1)
(0.0, 4, 0.0)
(0.0, 6, 0.0)
(0.0, 6, 0.0)
(9.0, 38, 1.8248003631400735e+36)
(0.0, 0, 1)
(0.0, 44, 0.0)
(7.0, 0, 1)
(0.0, 0, 1)
(5.0, 0, 1)
(0.0, 8, 0.0)
(7.0, 51, 1.2589255298531884e+43)
(0.0, 85, 0.0)
(9.0, 72, 5.075287860564157e+68)
(0.0, 0, 1)
(0.0, 16, 0.0)
(0.0, 0, 1)
(0.0, 0, 1)
(7.0, 0, 1)
(8.0, 4, 4096.0)
(0.0, 1, 0.0)
(3.0, 5, 243.0)
(0.0, 9, 0.0)
(4.0, 43, 7.737125245533627e+25)
(0.0, 73, 0.0)
(0.0, 1, 0.0)
(0.0, 0, 1)
(9.0, 0, 1)
(0.0, 93, 0.0)
(0.0, 53, 0.0)
(0.0, 2, 0.0)
(0.0, 4, 0.0)
(9.0, 6, 531441.0)
(2.0, 0, 1)
(0.0, 4, 0.0)
(0.0, 0, 1)
(8.0, 8, 16777216.0)
(0.0, 42, 0.0)
(3.0, 0, 1)
(0.0, 0, 1)
(8.0, 34, 5.070602400912918e+30)
(0.0, 0, 1)
(0.0, 3, 0.0)
(2.0, 0, 1)
(0.0, 55, 0.0)
(0.0, 0, 1)
(7.0, 39, 9.095436801298613e+32)
(0.0, 95, 0.0)
(0.0, 0, 1)
(0.0, 0, 1)
(0.0, 0, 1)
(0.0, 1, 0.0)
(8.0, 0, 1)
(6.0, 3, 216.0)
(1.0, 5, 1.0)
(0.0, 0, 1)
(0.0, 99, 0.0)
(0.0, 0, 1)
(8.0, 0, 1)
(9.0, 15, 205891132094649.0)
(0.0, 0, 1)
(0.0, 0, 1)
(0.0, 0, 1)
(0.0, 52, 0.0)
(0.0, 0, 1)
(0.0, 20, 0.0)
(0.0, 67, 0.0)
(0.0, 4, 0.0)
(0.0, 0, 1)
(8.0, 8, 16777216.0)
(0.0, 8, 0.0)
(0.0, 0, 1)
(0.0, 85, 0.0)
(0.0, 62, 0.0)
(1.0, 8, 1.0)
(0.0, 6, 0.0)
(3.0, 28, 22876792454961.0)
(0.0, 1, 0.0)
(5.0, 0, 1)
(2.0, 84, 1.9342813113834067e+25)
(0.0, 66, 0.0)
(9.0, 0, 1)
(3.0, 0, 1)
(4.0, 4, 256.0)
(5.0, 0, 1)
(1.0, 58, 1.0)
(0.0, 0, 1)
(1.0, 3, 1.0)
(0.0, 24, 0.0)
(5.0, 0, 1)
(0.0, 4, 0.0)
(3.0, 0, 1)
(0.0, 0, 1)
(2.0, 5, 32.0)
(0.0, 44, 0.0)
(0.0, 0, 1)
(0.0, 0, 1)
(1.0, 20, 1.0)
(3.0, 1, 3.0)
(8.0, 82, 1.130782121458166e+74)
(8.0, 3, 512.0)
(0.0, 34, 0.0)
(1.0, 5, 1.0)
(7.0, 0, 1)
(7.0, 4, 2401.0)
(0.0, 0, 1)
(0.0, 57, 0.0)
(0.0, 3, 0.0)
(2.0, 7, 128.0)
(3.0, 6, 729.0)
(1.0, 0, 1)
(3.0, 7, 2187.0)
(4.0, 5, 1024.0)
(1.0, 0, 1)
(5.0, 7, 78125.0)
(0.0, 82, 0.0)
(2.0, 8, 256.0)
(0.0, 0, 1)
(0.0, 22, 0.0)
(0.0, 4, 0.0)
(2.0, 90, 1.2379400392853803e+27)
(7.0, 55, 3.022680197177505e+46)
(5.0, 11, 48828125.0)
(0.0, 0, 1)
(6.0, 0, 1)
(0.0, 0, 1)
(2.0, 0, 1)
(7.0, 94, 2.7492596703964837e+79)
(5.0, 7, 78125.0)
(0.0, 0, 1)
(2.0, 0, 1)
(4.0, 12, 16777216.0)
(0.0, 7, 0.0)
(0.0, 47, 0.0)
(4.0, 4, 256.0)
(6.0, 0, 1)
(0.0, 0, 1)
(3.0, 0, 1)
(5.0, 0, 1)
(8.0, 2, 64.0)
(1.0, 0, 1)
(4.0, 31, 4.611686018427388e+18)
(0.0, 0, 1)
(0.0, 54, 0.0)
(5.0, 8, 390625.0)
(6.0, 5, 7776.0)
(0.0, 8, 0.0)
(0.0, 90, 0.0)
(0.0, 0, 1)
(6.0, 8, 1679616.0)
(8.0, 81, 1.4134776518227075e+73)
(0.0, 0, 1)
(0.0, 7, 0.0)
(0.0, 0, 1)
(9.0, 0, 1)
(0.0, 4, 0.0)
(0.0, 0, 1)
(0.0, 4, 0.0)
(4.0, 6, 4096.0)
(0.0, 2, 0.0)
(0.0, 0, 1)
(0.0, 0, 1)
(0.0, 13, 0.0)
(1.0, 1, 1.0)
(0.0, 0, 1)
(0.0, 0, 1)
(4.0, 71, 5.575186299632656e+42)
(0.0, 57, 0.0)
(3.0, 30, 205891132094649.0)
(3.0, 0, 1)
(0.0, 9, 0.0)
(0.0, 53, 0.0)
(0.0, 95, 0.0)
(1.0, 82, 1.0)
(0.0, 76, 0.0)
(9.0, 27, 5.8149737003040055e+25)
(0.0, 86, 0.0)
(0.0, 4, 0.0)
(6.0, 0, 1)
(0.0, 37, 0.0)
(4.0, 3, 64.0)
(0.0, 95, 0.0)
(0.0, 46, 0.0)
(0.0, 1, 0.0)
(5.0, 0, 1)
(0.0, 0, 1)
(0.0, 85, 0.0)
(0.0, 57, 0.0)
(1.0, 65, 1.0)
(1.0, 51, 1.0)
(1.0, 2, 1.0)
(2.0, 3, 8.0)
(0.0, 1, 0.0)
(8.0, 0, 1)
(9.0, 4, 6561.0)
(8.0, 0, 1)
(0.0, 2, 0.0)
(8.0, 98, 3.1828687130226345e+88)
(4.0, 5, 1024.0)
(6.0, 0, 1)
(0.0, 0, 1)
(1.0, 36, 1.0)
(2.0, 50, 1125899906842624.0)
(1.0, 0, 1)
(1.0, 0, 1)
(8.0, 0, 1)
(0.0, 0, 1)
(5.0, 73, 1.0587911840678756e+51)
(9.0, 0, 1)
(0.0, 0, 1)
(0.0, 0, 1)
(9.0, 8, 43046721.0)
(0.0, 0, 1)
(7.0, 0, 1)
(0.0, 9, 0.0)
(0.0, 0, 1)
(5.0, 0, 1)
(6.0, 8, 1679616.0)
(4.0, 2, 16.0)
(0.0, 2, 0.0)
(0.0, 0, 1)
(0.0, 47, 0.0)
(0.0, 0, 1)
(5.0, 32, 2.3283064365386964e+22)
(2.0, 56, 7.205759403792794e+16)
(0.0, 35, 0.0)
(3.0, 8, 6561.0)
(0.0, 0, 1)
(0.0, 3, 0.0)
(0.0, 75, 0.0)
(4.0, 50, 1.2676506002282294e+30)
(5.0, 87, 6.462348535570528e+60)
(0.0, 4, 0.0)
(0.0, 11, 0.0)
(0.0, 97, 0.0)
(0.0, 1, 0.0)
(6.0, 68, 8.208901151521336e+52)
(7.0, 61, 3.556153025177363e+51)
(0.0, 0, 1)
(7.0, 0, 1)
(0.0, 0, 1)
(0.0, 4, 0.0)
(2.0, 0, 1)
(0.0, 0, 1)
(0.0, 8, 0.0)
(0.0, 74, 0.0)
(0.0, 8, 0.0)
(0.0, 9, 0.0)
(4.0, 35, 1.1805916207174113e+21)
(5.0, 9, 1953125.0)
(0.0, 9, 0.0)
(0.0, 6, 0.0)
(0.0, 98, 0.0)
(0.0, 91, 0.0)
(0.0, 0, 1)
(0.0, 0, 1)
(4.0, 5, 1024.0)
(0.0, 79, 0.0)
(0.0, 5, 0.0)
(0.0, 27, 0.0)
(0.0, 7, 0.0)
(0.0, 5, 0.0)
(9.0, 64, 1.1790184577738583e+61)
(4.0, 0, 1)
(0.0, 0, 1)
(7.0, 0, 1)
(0.0, 0, 1)
(4.0, 58, 8.307674973655724e+34)
(0.0, 0, 1)
(0.0, 72, 0.0)
(3.0, 90, 8.727963568087712e+42)
(1.0, 32, 1.0)
(0.0, 4, 0.0)
(0.0, 82, 0.0)
(0.0, 22, 0.0)
(2.0, 2, 4.0)
(0.0, 0, 1)
(5.0, 19, 19073486328125.0)
(2.0, 0, 1)
(9.0, 9, 387420489.0)
(0.0, 61, 0.0)
(6.0, 48, 2.245225770735456e+37)
(8.0, 1, 8.0)
(8.0, 29, 1.5474250491067253e+26)
(2.0, 0, 1)
(0.0, 33, 0.0)
(0.0, 2, 0.0)
(0.0, 0, 1)
(0.0, 0, 1)
(0.0, 2, 0.0)
(5.0, 48, 3.552713678800501e+33)
(7.0, 0, 1)
(8.0, 0, 1)
(0.0, 0, 1)
(0.0, 0, 1)
(0.0, 42, 0.0)
(0.0, 0, 1)
(0.0, 3, 0.0)
(0.0, 4, 0.0)
(0.0, 0, 1)
(0.0, 66, 0.0)
(0.0, 0, 1)
(5.0, 0, 1)
(0.0, 73, 0.0)
(7.0, 0, 1)
(0.0, 1, 0.0)
(3.0, 51, 2.1536939630755577e+24)
(0.0, 4, 0.0)
(4.0, 0, 1)
(0.0, 9, 0.0)
(0.0, 0, 1)
(0.0, 4, 0.0)
(0.0, 8, 0.0)
(5.0, 0, 1)
(5.0, 4, 625.0)
(9.0, 91, 6.855961324127973e+86)
(2.0, 8, 256.0)
(9.0, 5, 59049.0)
(7.0, 0, 1)
(0.0, 50, 0.0)
(0.0, 2, 0.0)
(7.0, 3, 343.0)
(0.0, 66, 0.0)
(5.0, 0, 1)
(4.0, 43, 7.737125245533627e+25)
(9.0, 9, 387420489.0)
(0.0, 9, 0.0)
(6.0, 0, 1)
(2.0, 91, 2.4758800785707605e+27)
(3.0, 0, 1)
(0.0, 3, 0.0)
(0.0, 4, 0.0)
(2.0, 7, 128.0)
(1.0, 0, 1)
(0.0, 90, 0.0)
(5.0, 99, 1.577721810442024e+69)
(0.0, 33, 0.0)
(0.0, 5, 0.0)
(0.0, 0, 1)
(0.0, 0, 1)
(0.0, 8, 0.0)
(4.0, 0, 1)
(0.0, 0, 1)
(0.0, 4, 0.0)
(3.0, 4, 81.0)
(0.0, 20, 0.0)
(4.0, 8, 65536.0)
(2.0, 1, 2.0)
(3.0, 3, 27.0)
(5.0, 2, 25.0)
(0.0, 0, 1)
(9.0, 0, 1)
(0.0, 59, 0.0)
(0.0, 0, 1)
(0.0, 4, 0.0)
(8.0, 65, 5.021681388309345e+58)
(0.0, 0, 1)
(0.0, 0, 1)
(0.0, 6, 0.0)
(0.0, 2, 0.0)
(0.0, 2, 0.0)
(0.0, 0, 1)
(2.0, 9, 512.0)
(9.0, 4, 6561.0)
(0.0, 0, 1)
(0.0, 7, 0.0)
(0.0, 0, 1)
(5.0, 4, 625.0)
(0.0, 9, 0.0)
(0.0, 0, 1)
(0.0, 0, 1)
(0.0, 63, 0.0)
(0.0, 0, 1)
(8.0, 26, 3.022314549036573e+23)
(6.0, 4, 1296.0)
(0.0, 6, 0.0)
(3.0, 16, 43046721.0)
(6.0, 0, 1)
(0.0, 0, 1)
(0.0, 2, 0.0)
(0.0, 72, 0.0)
(8.0, 2, 64.0)
(5.0, 0, 1)
(6.0, 1, 6.0)
(7.0, 98, 6.600972468621954e+82)
(8.0, 89, 2.3714219875802357e+80)
(0.0, 0, 1)
(4.0, 6, 4096.0)
(3.0, 0, 1)
(9.0, 76, 3.329896365316144e+72)
(0.0, 0, 1)
(7.0, 4, 2401.0)
(4.0, 3, 64.0)
(4.0, 0, 1)
(0.0, 7, 0.0)
(2.0, 5, 32.0)
(5.0, 0, 1)
(5.0, 91, 4.0389678347315815e+63)
(3.0, 27, 7625597484987.0)
(6.0, 0, 1)
(0.0, 0, 1)
(0.0, 6, 0.0)
(7.0, 2, 49.0)
(9.0, 0, 1)
(0.0, 7, 0.0)
(0.0, 59, 0.0)
(5.0, 24, 5.960464477539062e+16)
(0.0, 1, 0.0)
(0.0, 0, 1)
(0.0, 8, 0.0)
(1.0, 0, 1)
(7.0, 15, 4747561509943.0)
(7.0, 2, 49.0)
(4.0, 0, 1)
(6.0, 3, 216.0)
(2.0, 84, 1.9342813113834067e+25)
(7.0, 76, 1.688305522579942e+64)
(2.0, 0, 1)
(0.0, 0, 1)
(0.0, 41, 0.0)
(0.0, 0, 1)
(1.0, 9, 1.0)
(0.0, 8, 0.0)
(0.0, 39, 0.0)
(0.0, 4, 0.0)
(0.0, 72, 0.0)
(0.0, 61, 0.0)
(1.0, 48, 1.0)
(8.0, 0, 1)
(0.0, 5, 0.0)
(0.0, 50, 0.0)
(3.0, 7, 2187.0)
(0.0, 73, 0.0)
(0.0, 90, 0.0)
(5.0, 0, 1)
(0.0, 6, 0.0)
(6.0, 45, 1.0394563753404887e+35)
(8.0, 91, 1.517710072051351e+82)
(0.0, 5, 0.0)
(0.0, 4, 0.0)
(4.0, 0, 1)
(0.0, 0, 1)
(0.0, 0, 1)
(5.0, 96, 1.262177448353619e+67)
(0.0, 0, 1)
(2.0, 0, 1)
(9.0, 5, 59049.0)
(8.0, 89, 2.3714219875802357e+80)
(0.0, 9, 0.0)
(0.0, 0, 1)
(0.0, 0, 1)
(8.0, 29, 1.5474250491067253e+26)
(0.0, 7, 0.0)
(0.0, 0, 1)
(1.0, 0, 1)
(0.0, 0, 1)
(0.0, 0, 1)
(0.0, 1, 0.0)
(0.0, 6, 0.0)
(0.0, 6, 0.0)
(4.0, 96, 6.277101735386681e+57)
(0.0, 7, 0.0)
(0.0, 7, 0.0)
(0.0, 7, 0.0)
(0.0, 0, 1)
(9.0, 7, 4782969.0)
(0.0, 84, 0.0)
(3.0, 0, 1)
(0.0, 33, 0.0)
(0.0, 5, 0.0)
(0.0, 0, 1)
(4.0, 0, 1)
(0.0, 93, 0.0)
(0.0, 1, 0.0)
(0.0, 3, 0.0)
(0.0, 0, 1)
(7.0, 0, 1)
(0.0, 3, 0.0)
(0.0, 88, 0.0)
(1.0, 0, 1)
(0.0, 0, 1)
(5.0, 16, 152587890625.0)
(2.0, 0, 1)
(0.0, 12, 0.0)
(0.0, 0, 1)
(3.0, 0, 1)
(0.0, 4, 0.0)
(9.0, 7, 4782969.0)
(0.0, 80, 0.0)
(0.0, 0, 1)
(5.0, 6, 15625.0)
(4.0, 0, 1)
(0.0, 0, 1)
(2.0, 0, 1)
(0.0, 96, 0.0)
(1.0, 0, 1)
(0.0, 0, 1)
(9.0, 0, 1)
(7.0, 4, 2401.0)
(0.0, 81, 0.0)
(1.0, 5, 1.0)
(0.0, 7, 0.0)
(6.0, 2, 36.0)
(0.0, 0, 1)
(0.0, 35, 0.0)
(6.0, 0, 1)
(4.0, 2, 16.0)
(3.0, 81, 4.434264882430378e+38)
(0.0, 64, 0.0)
(0.0, 7, 0.0)
(3.0, 32, 1853020188851841.0)
(6.0, 0, 1)
(0.0, 3, 0.0)
(3.0, 4, 81.0)
(2.0, 0, 1)
(6.0, 8, 1679616.0)
(3.0, 0, 1)
(0.0, 7, 0.0)
(0.0, 12, 0.0)
(0.0, 0, 1)
(0.0, 1, 0.0)
(2.0, 33, 8589934592.0)
(0.0, 0, 1)
(2.0, 0, 1)
(0.0, 77, 0.0)
(4.0, 6, 4096.0)
(0.0, 35, 0.0)
(8.0, 0, 1)
(0.0, 0, 1)
(4.0, 3, 64.0)
(0.0, 0, 1)
(0.0, 62, 0.0)
(8.0, 0, 1)
(2.0, 0, 1)
(0.0, 44, 0.0)
(0.0, 9, 0.0)
(0.0, 3, 0.0)
(2.0, 0, 1)
(9.0, 0, 1)
(0.0, 5, 0.0)
(0.0, 6, 0.0)
(5.0, 58, 3.4694469519536135e+40)
(5.0, 0, 1)
(5.0, 0, 1)
(0.0, 66, 0.0)
(0.0, 0, 1)
(5.0, 7, 78125.0)
(0.0, 1, 0.0)
(0.0, 2, 0.0)
(0.0, 1, 0.0)
(5.0, 14, 6103515625.0)
(0.0, 46, 0.0)
(8.0, 0, 1)
(0.0, 0, 1)
(4.0, 91, 6.129982163463556e+54)
(8.0, 0, 1)
(4.0, 0, 1)
(0.0, 0, 1)
(8.0, 0, 1)
(8.0, 7, 2097152.0)
(0.0, 76, 0.0)
(0.0, 0, 1)
(0.0, 71, 0.0)
(9.0, 83, 1.5926791088519788e+79)
(4.0, 41, 4.835703278458517e+24)
(0.0, 15, 0.0)
(8.0, 56, 3.7414441915671115e+50)
(0.0, 0, 1)
(0.0, 36, 0.0)
(0.0, 4, 0.0)
(0.0, 0, 1)
(7.0, 66, 5.976826389415595e+55)
(7.0, 4, 2401.0)
(1.0, 51, 1.0)
(0.0, 4, 0.0)
(0.0, 0, 1)
(0.0, 4, 0.0)
(0.0, 0, 1)
(0.0, 71, 0.0)
(4.0, 1, 4.0)
(5.0, 7, 78125.0)
(3.0, 9, 19683.0)
(7.0, 0, 1)
(6.0, 0, 1)
(0.0, 23, 0.0)
(0.0, 0, 1)
(0.0, 1, 0.0)
(9.0, 0, 1)
(0.0, 0, 1)
(0.0, 9, 0.0)
(5.0, 10, 9765625.0)
(0.0, 5, 0.0)
(3.0, 16, 43046721.0)
(0.0, 0, 1)
(2.0, 2, 4.0)
(2.0, 0, 1)
(0.0, 57, 0.0)
(0.0, 0, 1)
(9.0, 42, 1.197251518256202e+40)
(0.0, 9, 0.0)
(3.0, 0, 1)
(0.0, 64, 0.0)
(0.0, 1, 0.0)
(7.0, 4, 2401.0)
(0.0, 0, 1)
(9.0, 0, 1)
(1.0, 6, 1.0)
(3.0, 9, 19683.0)
(0.0, 62, 0.0)
(0.0, 95, 0.0)
(0.0, 3, 0.0)
(8.0, 21, 9.223372036854776e+18)
(0.0, 9, 0.0)
(0.0, 22, 0.0)
(0.0, 1, 0.0)
(0.0, 83, 0.0)
(0.0, 0, 1)
(2.0, 7, 128.0)
(0.0, 0, 1)
(0.0, 0, 1)
